Source,Target,Weight
AM,MT,4917
KI,MT,1032
KM,MT,2332
CV,MT,5820
KE,MT,6766
BY,MT,8146
MD,MT,12197
DJ,MT,16929
BZ,MT,1923
CD,MT,1450
EC,MT,1266
HR,MT,20699
LC,MT,7198
BD,MT,4386
KZ,MT,1654
CF,MT,5991
CG,MT,4717
JP,MT,3503
CR,MT,3168
GW,MT,17252
AZ,MT,2943
JM,MT,7754
CI,MT,11735
BN,MT,6766
BF,MT,6109
CZ,MT,15355
AO,MT,1510
DO,MT,1778
GY,MT,2070
HN,MT,872
BO,CI,736
BZ,CI,1670
BR,CI,1666
AE,CI,4302
BD,CI,1164
BA,CI,728
BB,CI,2131
CA,CI,6012
BE,CI,7882
AL,CI,1090
BS,CI,3568
AR,CI,781
AG,CI,3894
CH,CI,5413
BY,CI,1525
AZ,CI,1578
AT,CI,946
BH,CI,2113
MA,ZW,948
CM,ZW,7508
QA,ZW,8111
FJ,ZW,1847
PL,ZW,2905
GD,ZW,8057
LB,ZW,908
GN,ZW,10649
FI,ZW,1330
GR,ZW,1009
MY,ZW,1053
TL,ZW,956
MU,ZW,13555
MG,ZW,2831
LK,ZW,1214
BB,ZW,4063
HK,ZW,712
UA,ZW,1056
DK,ZW,1408
AE,ZW,21498
ST,ZW,13610
TN,ZW,845
OM,ZW,3946
AG,ZW,10440
TZ,ZW,19890
US,ZW,2285
BI,ZW,15764
BJ,ZW,6526
BD,ZW,975
PT,ZW,1054
JM,ZW,10712
MR,ZW,3732
DZ,ZW,1358
ET,ZW,3690
NZ,ZW,12042
BE,ZW,1516
BF,ZW,7597
VU,ZW,1251
SA,ZW,1226
LY,ZW,977
GA,ZW,7111
SN,ZW,6510
NG,ZW,8856
CA,ZW,6718
HT,ZW,6018
CV,ZW,2661
CG,ZW,16087
LC,ZW,8657
CH,ZW,2614
BY,ZW,749
TD,ZW,4406
GH,ZW,18209
NE,ZW,7119
KE,ZW,17596
KI,ZW,1026
BN,ZW,830
SR,ZW,2120
BZ,ZW,3500
PG,ZW,4232
NO,ZW,2306
TG,ZW,14287
MV,ZW,2983
KW,ZW,1912
AU,ZW,16500
TO,ZW,4192
VC,ZW,5821
LU,ZW,2051
IE,ZW,16403
KM,ZW,3451
TT,ZW,3895
CF,ZW,8684
ML,ZW,9177
DE,ZW,3315
GM,ZW,9148
BS,ZW,4910
NL,ZW,2487
DJ,ZW,3746
PK,ZW,1351
GW,ZW,10389
SB,ZW,2281
MT,ZW,4049
CI,ZW,9270
CZ,ZW,841
WS,ZW,1643
AO,ZW,14818
SG,ZW,778
AT,ZW,1199
DO,ZW,1644
GY,ZW,5016
BH,ZW,6343
SE,ZW,2009
BA,IS,19809
AG,IS,3695
BR,IS,860
GR,IS,15567
FJ,IS,695
GT,IS,867
BB,IS,2555
ES,IS,18936
AE,IS,4846
AM,IS,1249
HK,IS,4070
BI,IS,813
GM,IS,15114
CM,IS,1057
GN,IS,2563
HU,IS,19102
GA,IS,813
ET,IS,1608
FR,IS,7156
DJ,IS,2202
GD,IS,2448
BJ,IS,860
CL,IS,2091
BY,IS,4032
AR,IS,1463
AU,IS,9455
AZ,IS,2131
GE,IS,11563
CF,IS,765
CO,IS,1557
CA,IS,11138
EC,IS,1611
GH,IS,4949
HT,IS,1121
BZ,IS,1628
AL,IS,18106
CY,IS,15526
BE,IS,19428
CR,IS,4397
BN,IS,4871
CZ,IS,21069
GW,IS,3669
BG,IS,15391
BS,IS,6015
AO,IS,1014
GY,IS,1843
BH,IS,3351
DO,IS,2225
HN,IS,1389
KR,NZ,7141
BA,NZ,1341
AG,NZ,5514
IN,NZ,4184
MU,NZ,8227
BR,NZ,1837
NO,NZ,8023
MW,NZ,1154
FI,NZ,6195
GR,NZ,2739
JO,NZ,1724
BB,NZ,6568
ES,NZ,3082
BW,NZ,2970
HR,NZ,4692
AE,NZ,16473
IT,NZ,3732
LR,NZ,971
HK,NZ,18258
LK,NZ,22689
BI,NZ,876
MM,NZ,970
GM,NZ,2539
BT,NZ,3551
MN,NZ,1147
HU,NZ,2796
EE,NZ,7057
ET,NZ,2016
FR,NZ,4803
KH,NZ,6950
LA,NZ,2561
DK,NZ,8766
ME,NZ,2575
DJ,NZ,1173
GD,NZ,5461
KW,NZ,7465
DE,NZ,7418
JM,NZ,2509
LT,NZ,2301
JP,NZ,6632
BD,NZ,941
CL,NZ,5585
NL,NZ,11543
LC,NZ,4373
CH,NZ,12221
BY,NZ,1140
AR,NZ,3552
IS,NZ,14535
NP,NZ,7804
MY,NZ,8788
MV,NZ,10570
LB,NZ,2222
ID,NZ,942
GE,NZ,739
CO,NZ,1520
KE,NZ,1555
NG,NZ,940
CA,NZ,20606
EC,NZ,708
MK,NZ,6649
GH,NZ,1169
BZ,NZ,1532
AL,NZ,1145
CY,NZ,6479
BE,NZ,4784
GQ,NZ,797
CR,NZ,1467
BN,NZ,13055
CZ,NZ,6417
BG,NZ,1836
BS,NZ,3826
LU,NZ,7458
MT,NZ,15461
AT,NZ,6305
GY,NZ,2734
BH,NZ,10302
LV,NZ,4759
FJ,LS,1038
BD,LS,1477
IN,LS,769
LK,LS,2180
BZ,LS,988
CM,LS,18398
GN,LS,16053
BI,LS,13558
GA,LS,13270
DZ,LS,1734
ET,LS,6955
KW,LS,1545
DJ,LS,5048
HT,LS,14391
IS,LS,1016
BB,LS,1941
EG,LS,854
CV,LS,3201
AE,LS,2148
CG,LS,21205
KM,LS,12601
BJ,LS,14282
GD,LS,6302
GB,LS,765
GW,LS,16865
LB,LS,813
LC,LS,2966
CY,LS,1727
AG,LS,9291
GM,LS,15139
CF,LS,16574
GQ,LS,12564
KE,LS,15387
BS,LS,2534
IE,LS,1837
KI,LS,971
JM,LS,7492
AO,LS,20552
DO,LS,3210
GY,LS,3626
BH,LS,1470
AE,AU,14210
AG,AU,4376
AR,AU,2046
AM,AU,1388
AL,AU,2671
AT,AU,6859
CM,EG,1796
CY,EG,7167
EE,EG,735
BR,EG,955
AG,EG,853
BA,EG,823
BD,EG,1864
BI,EG,1826
DK,EG,838
BW,EG,1052
AL,EG,920
DZ,EG,8031
DJ,EG,12848
BN,EG,1456
BJ,EG,2093
EC,EG,841
CH,EG,1649
BY,EG,2353
CD,EG,1321
CO,EG,1077
AU,EG,1271
AZ,EG,802
CG,EG,1978
CF,EG,18825
CA,EG,1901
CR,EG,1008
BF,EG,3464
DE,EG,2164
BE,EG,1225
CI,EG,2839
AO,EG,1452
AT,EG,2749
DO,EG,1405
BH,EG,20200
BA,SK,12660
FI,SK,4365
GR,SK,6389
MN,SK,965
NO,SK,10333
BB,SK,1052
SI,SK,15697
GE,SK,3477
MA,SK,1806
RO,SK,10679
AE,SK,1927
HR,SK,15277
KG,SK,833
ES,SK,3488
AM,SK,1281
PT,SK,3154
DK,SK,10213
FR,SK,2589
DZ,SK,1834
ME,SK,19937
IS,SK,19303
NL,SK,10335
LT,SK,4346
AG,SK,697
CA,SK,3087
GM,SK,1735
BY,SK,4020
MD,SK,2744
GB,SK,18851
AU,SK,2724
MV,SK,1005
AL,SK,4754
CV,SK,2226
BJ,SK,1925
QA,SK,941
DE,SK,13633
PL,SK,7266
MU,SK,1054
SC,SK,3396
LU,SK,13948
BE,SK,7473
IT,SK,5243
EE,SK,5095
NZ,SK,2274
CY,SK,15965
KZ,SK,820
LB,SK,1008
BG,SK,15089
JM,SK,734
AZ,SK,918
MT,SK,17805
SG,SK,968
BH,SK,1137
LV,SK,6283
SE,SK,4240
IN,SL,1926
BO,SL,1204
BA,SL,1292
FJ,SL,4960
FI,SL,3841
GR,SL,8858
MU,SL,3865
BR,SL,2359
PH,SL,2746
NO,SL,4545
NI,SL,3486
EE,SL,1519
GT,SL,1370
JO,SL,3281
SI,SL,1368
BB,SL,10277
GE,SL,1402
BT,SL,1200
ES,SL,4451
MA,SL,10599
LY,SL,15887
RO,SL,1862
IT,SL,8660
KG,SL,1396
SA,SL,7333
LK,SL,3424
PT,SL,3776
PE,SL,1118
AM,SL,876
ME,SL,1989
MX,SL,1236
DK,SL,3007
HR,SL,922
CO,SL,2149
KH,SL,1411
CR,SL,2285
ET,SL,8868
ID,SL,1606
PY,SL,2760
LA,SL,970
FR,SL,9086
IS,SL,6194
NP,SL,1555
EG,SL,6194
AR,SL,1203
DZ,SL,14152
DE,SL,10694
NL,SL,14508
BD,SL,3395
AL,SL,1806
MK,SL,1952
LT,SL,1239
HK,SL,992
BS,SL,16145
LC,SL,20627
BY,SL,2156
BZ,SL,7318
PA,SL,2819
MY,SL,1911
GB,SL,22488
KR,SL,1192
AU,SL,10458
CH,SL,4210
CL,SL,1457
JP,SL,716
LU,SL,7859
IE,SL,5081
RS,SL,1577
EC,SL,1558
SC,SL,18258
BN,SL,1523
CA,SL,6070
MV,SL,5080
MD,SL,1225
BE,SL,15679
KM,SL,14970
NZ,SL,1138
DJ,SL,11791
KZ,SL,2595
BG,SL,1142
AZ,SL,3719
SB,SL,15721
KI,SL,6011
PK,SL,5378
SG,SL,1197
AT,SL,2199
DO,SL,14634
GY,SL,21127
BH,SL,6242
LV,SL,1213
SE,SL,7649
HN,SL,2896
AM,BA,802
AE,BA,6303
AL,BA,17720
AU,BA,8968
AZ,BA,1241
PH,SN,706
LB,SN,5727
BR,SN,2157
FI,SN,2094
GR,SN,2277
RS,SN,749
BB,SN,3487
LS,SN,14369
JO,SN,1690
AG,SN,5697
DZ,SN,3684
BS,SN,4692
MW,SN,5373
ME,SN,1129
BI,SN,17665
KR,SN,734
FJ,SN,1117
RO,SN,894
AE,SN,5637
PY,SN,1401
CA,SN,7347
HT,SN,17374
RW,SN,10931
PT,SN,12009
DK,SN,1144
MG,SN,19621
NG,SN,11877
LK,SN,752
LY,SN,6273
GD,SN,5517
KE,SN,18635
NO,SN,1353
EG,SN,2148
NL,SN,2129
IS,SN,2844
ET,SN,1943
NI,SN,1093
QA,SN,4019
AR,SN,1947
KW,SN,2951
GH,SN,17104
EC,SN,827
LA,SN,1440
CH,SN,10605
LC,SN,4714
BY,SN,936
KI,SN,1588
GB,SN,2515
MV,SN,1019
SA,SN,3306
AL,SN,935
MT,SN,12098
CY,SN,4385
CO,SN,796
BZ,SN,2343
MZ,SN,16226
PA,SN,1141
PG,SN,3242
CR,SN,948
MK,SN,836
OM,SN,2783
BE,SN,14967
MU,SN,3211
PK,SN,1633
KH,SN,703
SB,SN,2182
JP,SN,1047
BD,SN,1090
DE,SN,3721
IE,SN,887
SC,SN,16250
JM,SN,10620
AZ,SN,935
AT,SN,1566
DO,SN,2857
GY,SN,5688
BH,SN,2613
SE,SN,3012
HN,SN,1187
MU,TD,2652
CY,TD,4750
GR,TD,1485
BS,TD,1312
FJ,TD,1000
NI,TD,870
PA,TD,701
ES,TD,958
PK,TD,2337
PH,TD,737
LS,TD,9934
LK,TD,732
JO,TD,8316
MA,TD,13107
RO,TD,725
AE,TD,12025
BW,TD,13419
NO,TD,1483
MY,TD,870
BB,TD,1258
MW,TD,8420
IT,TD,1460
AG,TD,1926
QA,TD,13816
PY,TD,978
ME,TD,1290
DZ,TD,8523
PT,TD,1047
AL,BI,914
BD,BI,1813
AE,BI,10497
BB,BI,1333
AG,BI,3378
AU,BI,6135
AZ,BI,984
AT,BI,1078
AO,BI,19853
BH,BI,2682
BO,CO,10131
BR,CO,3246
BS,CO,3322
CM,CO,965
AE,CO,1471
BB,CO,1422
BJ,CO,1980
BZ,CO,4962
AR,CO,10177
CA,CO,3082
CH,CO,3692
CD,CO,853
CG,CO,1195
BE,CO,1410
CF,CO,821
AU,CO,3537
BF,CO,832
AG,CO,2030
CI,CO,1098
AO,CO,2418
AT,CO,1133
BH,CO,979
HU,KE,888
FJ,KE,2343
BR,KE,808
BB,KE,5752
IN,KE,1633
ES,KE,858
BW,KE,21747
BA,KE,709
JO,KE,2216
AG,KE,9003
DZ,KE,3153
IT,KE,1800
BN,KE,1083
BT,KE,1042
FI,KE,4607
GR,KE,1876
CO,KE,801
HT,KE,21793
GA,KE,22227
FR,KE,1203
IS,KE,3359
DE,KE,3180
GD,KE,9584
EG,KE,3071
AL,KE,1672
CH,KE,3657
BY,KE,893
CV,KE,5682
DK,KE,2441
AU,KE,6250
BD,KE,2525
CA,KE,4115
GB,KE,4262
CR,KE,914
GQ,KE,21392
BS,KE,5199
BZ,KE,2151
CY,KE,5799
IE,KE,2255
BE,KE,2244
JM,KE,16240
AZ,KE,1340
AT,KE,2442
DO,KE,6951
GY,KE,6732
HN,KE,970
BD,LA,1273
BT,LA,1419
AE,LA,1302
HK,LA,1561
HU,LA,1062
FR,LA,1750
KW,LA,887
BJ,LA,1405
KH,LA,19657
CH,LA,1396
GH,LA,2635
AU,LA,4220
CY,LA,838
ID,LA,1174
JP,LA,3031
KR,LA,5828
CA,LA,1384
BN,LA,3784
BH,LA,1519
BO,BR,7314
BB,BR,727
AG,BR,964
BJ,BR,3195
AE,BR,1214
AR,BR,3801
AL,BR,716
AU,BR,2156
BF,BR,870
BE,BR,2061
AO,BR,15705
AT,BR,1096
BH,BR,834
NI,SR,2445
CM,SR,6877
GT,SR,1119
SN,SR,7593
LK,SR,3617
BR,SR,13072
KE,SR,4996
SK,SR,789
IN,SR,868
BO,SR,1321
FI,SR,827
GR,SR,1625
QA,SR,2619
LS,SR,3241
PH,SR,2459
BT,SR,798
RW,SR,2740
GN,SR,4693
LB,SR,1585
MY,SR,2148
MW,SR,2511
ES,SR,2493
JO,SR,792
BW,SR,4207
PA,SR,6445
MG,SR,3913
BD,SR,855
OM,SR,1591
MA,SR,1910
SL,SR,15458
BJ,SR,11046
IT,SR,1247
LR,SR,22679
MX,SR,1022
MR,SR,3721
BI,SR,2642
DZ,SR,943
GQ,SR,9996
ET,SR,1042
AL,SR,698
KW,SR,1751
IS,SR,1113
HK,SR,2151
RO,SR,751
AE,SR,2601
HR,SR,706
CO,SR,3145
AR,SR,1043
BN,SR,1770
NG,SR,4634
LA,SR,922
PY,SR,2115
CV,SR,3819
CR,SR,2328
KM,SR,6612
CG,SR,12423
EC,SR,2224
CD,SR,9613
NE,SR,3739
ME,SR,1094
CL,SR,6169
SA,SR,1437
PT,SR,2035
GA,SR,9468
PE,SR,1709
CH,SR,1926
PG,SR,19154
GB,SR,1723
IE,SR,1146
GH,SR,8025
MK,SR,743
MT,SR,2302
KR,SR,766
DE,SR,1085
NO,SR,761
CY,SR,2933
RS,SR,3799
BF,SR,3622
MV,SR,2026
CF,SR,6076
GM,SR,10904
AU,SR,1172
ML,SR,5795
ID,SR,1888
GW,SR,4606
CA,SR,4330
KI,SR,10361
MZ,SR,4916
SB,SR,12167
NZ,SR,2939
SC,SR,11553
BG,SR,878
DJ,SR,1906
LU,SR,1558
PK,SR,1412
CI,SR,6538
CZ,SR,852
AO,SR,7283
BH,SR,1868
AT,SR,712
SE,SR,776
SG,SR,1514
HN,SR,3404
FI,MW,1362
FJ,MW,3066
IN,MW,1011
CY,MW,3566
LB,MW,2096
LK,MW,2318
MA,MW,1020
BT,MW,694
AG,MW,3451
JO,MW,725
BS,MW,2131
CM,MW,15740
GN,MW,19906
LY,MW,1372
DK,MW,835
MG,MW,8030
GD,MW,3709
ML,MW,14204
BB,MW,2087
DZ,MW,747
AE,MW,4764
IS,MW,947
BZ,MW,2674
ET,MW,6648
BF,MW,18469
BD,MW,1647
KW,MW,6943
MR,MW,4990
GA,MW,9484
CG,MW,19202
LC,MW,2765
MU,MW,2636
EG,MW,1013
KI,MW,1528
HT,MW,6714
CV,MW,2095
GB,MW,5172
JM,MW,6713
CH,MW,1194
GQ,MW,8681
CF,MW,14466
AU,MW,2313
MV,MW,1767
DJ,MW,5907
CA,MW,1829
IE,MW,14411
GM,MW,11803
BE,MW,706
KM,MW,6186
GW,MW,9889
LU,MW,1637
CI,MW,17530
MT,MW,1144
AO,MW,15319
DO,MW,1594
GY,MW,4383
BH,MW,2504
KG,LV,3596
IT,LV,5557
LR,LV,813
KW,LV,877
JP,LV,820
GE,LV,17187
CA,LV,3501
AM,LV,9170
GN,LV,1095
FR,LV,3486
DZ,LV,1073
CF,LV,767
CI,LV,738
BB,LV,860
AE,LV,3199
AU,LV,2938
GM,LV,5750
EG,LV,769
CH,LV,18206
CG,LV,738
CZ,LV,7890
GR,LV,6553
AT,LV,12997
DE,LV,20623
HR,LV,5374
HU,LV,4185
CM,LV,1295
GH,LV,1076
BJ,LV,4827
GD,LV,1882
CR,LV,852
JM,LV,886
KR,LV,752
HK,LV,1080
BA,LV,2261
BI,LV,894
LK,LV,3829
ES,LV,5881
BE,LV,10053
BN,LV,748
AG,LV,1083
LC,LV,1053
AL,LV,3228
AZ,LV,8508
KZ,LV,5717
BG,LV,8855
LB,LV,1259
BS,LV,1669
DO,LV,731
BH,LV,1333
LK,WS,2997
CM,WS,1691
BD,WS,1142
AG,WS,3760
SN,WS,737
MN,WS,827
MW,WS,1498
BT,WS,1501
KE,WS,1387
BW,WS,915
PH,WS,2891
AE,WS,3444
RW,WS,1239
MG,WS,1524
HK,WS,1990
BB,WS,2839
PA,WS,756
DK,WS,702
ID,WS,883
NI,WS,733
SA,WS,1042
ML,WS,1028
GN,WS,909
MA,WS,6361
IT,WS,1463
LR,WS,4904
SL,WS,4582
TZ,WS,1293
US,WS,10633
SC,WS,9675
ST,WS,1777
VC,WS,4178
KW,WS,1288
PK,WS,1767
TN,WS,3506
NG,WS,3432
GD,WS,5755
OM,WS,1606
NP,WS,811
BJ,WS,3454
BF,WS,813
DE,WS,774
GM,WS,2592
CA,WS,1375
QA,WS,2264
ME,WS,1528
MR,WS,776
CH,WS,1319
DZ,WS,1655
GB,WS,1293
TG,WS,1575
MV,WS,3093
SZ,WS,994
CD,WS,1305
NE,WS,991
GH,WS,3240
LC,WS,5941
CF,WS,1260
TD,WS,852
BI,WS,965
GA,WS,803
CV,WS,2674
MZ,WS,2050
HT,WS,1695
CG,WS,1183
GW,WS,1263
CI,WS,1122
TL,WS,10371
TT,WS,6761
ES,WS,704
CY,WS,740
BS,WS,2658
VC,MN,755
VC,KE,10128
VC,SI,965
VC,NI,4503
VC,EE,2530
MA,SZ,2476
NI,SZ,782
LK,SZ,2750
GN,SZ,17414
FI,SZ,1217
GR,SZ,818
NP,ES,929
NP,BD,6912
NP,BZ,729
NP,MN,1079
MN,VC,755
KE,VC,10128
SI,VC,965
NI,VC,4503
EE,VC,2530
SZ,MA,2476
SZ,NI,782
SZ,LK,2750
SZ,GN,17414
SZ,FI,1217
SZ,GR,818
ES,NP,929
BD,NP,6912
BZ,NP,729
MN,NP,1079
IT,AZ,1361
VC,GW,3853
VC,IT,1325
VC,NG,16816
VC,CD,4680
VC,NE,2745
VC,HR,1304
VC,MV,6211
VC,SZ,7907
VC,TG,7093
VC,CF,2983
VC,SN,5327
VC,CY,13157
VC,BE,1860
VC,MZ,3992
VC,BG,1087
VC,GE,4269
VC,IE,5232
VC,DJ,1822
VC,TW,6987
VC,UY,1048
VC,SB,4300
VC,LU,1367
VC,NZ,3475
VC,PK,953
VC,CI,5184
VC,AO,5023
VC,UG,8524
VC,SG,927
VC,AT,2210
VC,DO,11078
VC,BH,6044
VC,LV,1519
VC,SE,2132
VC,HN,4138
KM,SZ,12544
BE,SZ,1202
BN,SZ,789
BF,SZ,19038
LU,SZ,1225
PK,SZ,3559
CF,SZ,17237
DJ,SZ,7062
KH,SZ,967
IE,SZ,3814
GQ,SZ,18774
SB,SZ,4100
SC,SZ,11894
MT,SZ,1608
CI,SZ,22357
AZ,SZ,1094
SG,SZ,748
DO,SZ,3762
GY,SZ,6150
BH,SZ,3152
SE,SZ,1147
GW,VC,3853
IT,VC,1325
NG,VC,16816
CD,VC,4680
NE,VC,2745
HR,VC,1304
MV,VC,6211
SZ,VC,7907
TG,VC,7093
CF,VC,2983
SN,VC,5327
CY,VC,13157
BE,VC,1860
MZ,VC,3992
BG,VC,1087
GE,VC,4269
IE,VC,5232
DJ,VC,1822
TW,VC,6987
UY,VC,1048
SB,VC,4300
LU,VC,1367
NZ,VC,3475
PK,VC,953
CI,VC,5184
AO,VC,5023
UG,VC,8524
SG,VC,927
AT,VC,2210
DO,VC,11078
BH,VC,6044
LV,VC,1519
SE,VC,2132
HN,VC,4138
TD,PT,1047
KW,TD,14877
AL,TD,734
GD,TD,2271
JM,TD,3134
ST,TD,11350
EG,TD,10301
BD,TD,2039
CV,TD,3159
SC,TD,12072
NL,TD,3579
LC,TD,1899
GH,TD,20558
CH,TD,4286
HT,TD,12042
ID,TD,758
SR,TD,2488
OM,TD,10340
ET,TD,7153
SZ,TD,9670
GB,TD,2637
BY,TD,716
KI,TD,1647
MV,TD,1388
IE,TD,776
KG,TD,812
MZ,TD,13724
BZ,TD,834
PG,TD,4616
BE,TD,6057
GM,TD,13301
CA,TD,9115
GW,TD,14393
LU,TD,8161
IS,TD,981
SB,TD,1930
DE,TD,1658
GE,TD,1075
AZ,TD,2003
LB,TD,6670
AO,TD,12973
DO,TD,1986
GY,TD,2371
BH,TD,5629
SE,TD,2500
HN,TD,816
AG,SG,1634
NO,SG,6390
KE,SG,852
FI,SG,4302
GR,SG,2969
FJ,SG,3221
IN,SG,10175
MN,SG,3756
KR,SG,10273
BT,SG,8973
ES,SG,1947
LK,SG,17447
SC,SG,18206
BB,SG,2583
KZ,SG,772
MA,SG,709
JO,SG,1426
KI,SG,2222
HU,SG,1418
EE,SG,2572
RO,SG,1071
RW,SG,751
PT,SG,2358
ME,SG,1375
IT,SG,2751
LR,SG,1067
DK,SG,5624
BZ,SG,956
BS,SG,3434
BW,SG,872
LA,SG,3784
FR,SG,3246
IS,SG,4789
KH,SG,5724
BE,SG,3113
MU,SG,9476
GN,SG,751
SA,SG,20569
CY,SG,7709
LT,SG,1338
ID,SG,18292
AL,SG,781
GD,SG,1340
BG,SG,1393
NP,SG,5057
LB,SG,3141
LC,SG,1660
BY,SG,1039
PL,SG,884
PA,SG,838
MK,SG,1321
CH,SG,11309
PG,SG,3907
HR,SG,1763
LU,SG,9176
IE,SG,10920
RS,SG,1294
GH,SG,912
GB,SG,11936
GM,SG,1086
GQ,SG,1074
CA,SG,10627
CR,SG,806
PK,SG,1830
NG,SG,823
JM,SG,1065
MT,SG,8466
DE,SG,3721
JP,SG,11956
NL,SG,5847
AZ,SG,728
SB,SG,5350
CZ,SG,1380
AT,SG,3407
GY,SG,1026
LV,SG,1432
SE,SG,4538
AG,UG,7879
NO,UG,9142
FI,UG,3552
GR,UG,2216
NI,UG,1590
FJ,UG,2827
IN,UG,2026
KR,UG,1196
BR,UG,1158
BA,UG,929
SI,UG,1013
BT,UG,1596
ES,UG,1039
UA,UG,985
LK,UG,3348
KG,UG,717
PH,UG,1773
BB,UG,5264
KZ,UG,810
MA,UG,4077
KI,UG,2602
MG,UG,16628
TN,UG,3071
HU,UG,945
EE,UG,1237
RO,UG,1452
SR,UG,5539
DZ,UG,3572
PT,UG,1249
ME,UG,1598
LY,UG,6446
IT,UG,1573
DK,UG,5487
PY,UG,1464
BZ,UG,3176
BS,UG,6617
HT,UG,18454
TL,UG,1779
FR,UG,1760
SV,UG,790
AR,UG,760
IS,UG,7604
KH,UG,1002
BE,UG,3848
MR,UG,16314
KW,UG,11539
MU,UG,6005
HK,UG,982
BN,UG,1867
CL,UG,729
CY,UG,8155
LT,UG,726
ID,UG,1134
AL,UG,1561
TJ,UG,2402
TO,UG,7147
CV,UG,5411
GD,UG,10243
EG,UG,4653
BG,UG,940
NP,UG,1455
TT,UG,5615
LB,UG,3587
TR,UG,4116
LC,UG,6433
AU,UG,5128
BY,UG,1512
EC,UG,869
PA,UG,1176
MK,UG,1275
CH,UG,4658
PG,UG,13100
HR,UG,856
LU,UG,9803
IE,UG,3637
RS,UG,1417
MV,UG,5012
GB,UG,7760
MY,UG,1395
BD,UG,3009
GE,UG,967
CA,UG,7368
CR,UG,1369
PK,UG,5012
CO,UG,1090
JM,UG,14711
MT,UG,6389
DE,UG,3924
JP,UG,1029
NL,UG,8876
AZ,UG,3233
NZ,UG,2232
SB,UG,5931
AO,UG,21643
SG,UG,1277
AT,UG,2554
DO,UG,6046
GY,UG,7966
LV,UG,884
SE,UG,13435
HN,UG,1243
HK,BZ,1219
HK,FJ,1947
HK,BT,3433
HK,AE,13420
HK,BB,1445
HK,CY,6569
HK,EE,1688
HK,ES,1746
HK,FI,2530
HK,GR,1698
HK,FR,2424
HK,DK,2950
HK,GQ,834
HK,GM,3511
HK,BS,2608
HK,BJ,738
HK,GH,1016
HK,AG,1358
HK,BG,738
HK,GD,1163
HK,GB,13308
HK,BD,1131
HK,CH,6668
HK,BY,860
HK,CR,708
HK,BE,2329
HK,CA,18083
HK,DE,2389
HK,CF,754
HK,CZ,945
HK,AT,2577
HK,BH,10063
BB,BA,748
BB,AR,872
BB,AL,817
BB,AE,3940
BB,AU,5157
BB,AO,2513
BB,AT,2457
EE,BT,1822
EE,CM,2561
EE,BA,1770
EE,AE,3022
EE,DK,21304
EE,AM,8635
EE,BI,793
EE,CA,3458
EE,BB,1245
EE,AG,6799
EE,CL,738
EE,AL,2362
EE,CH,15216
EE,BG,7188
EE,CR,1315
EE,BD,784
EE,BJ,2260
EE,AU,15135
EE,BS,1388
EE,CY,19126
EE,BN,704
EE,BE,10630
EE,AZ,10086
EE,DE,9261
EE,CZ,7489
EE,AT,11075
EE,BH,1387
KZ,HU,1031
KZ,FI,893
KZ,GR,1352
KZ,JO,1103
KZ,HR,719
KZ,EE,3434
KZ,AE,2483
KZ,AM,8901
KZ,DZ,1023
KZ,KW,780
KZ,KR,4096
KZ,CA,726
KZ,CV,713
KZ,DE,1675
KZ,CY,6874
KZ,CH,1623
KZ,GH,1066
KZ,BJ,1834
KZ,GE,8885
KZ,CF,694
KZ,GW,1144
KZ,BY,17033
KZ,AL,1317
KZ,EG,745
KZ,GQ,937
KZ,IT,900
KZ,GB,801
KZ,GM,2203
KZ,IS,712
KZ,CI,744
KZ,BG,2707
KZ,BE,826
KZ,CZ,1844
KZ,IE,703
KZ,AT,1520
KZ,BH,989
GD,FI,1204
GD,BO,737
GD,FJ,11190
GD,CM,5865
GD,BA,951
GD,BD,714
GD,ES,1870
GD,BR,982
GD,AE,3861
GD,BW,17388
GD,DK,2064
GD,GA,7410
GD,BI,2580
GD,BJ,5638
GD,FR,2300
GD,DZ,736
GD,ET,1207
GD,AL,990
GD,DJ,2567
GD,BN,1464
GD,CO,1623
GD,AR,943
GD,CV,5960
GD,CL,1597
GD,BY,806
GD,DE,2874
GD,CH,5497
GD,EE,1295
GD,CG,8845
GD,CY,6265
GD,CF,4522
GD,AU,3835
GD,CD,4305
GD,EC,1212
GD,BF,2564
GD,BE,1773
GD,BG,717
GD,CR,2724
GD,CI,4637
GD,AO,6687
GD,AT,3282
GD,DO,13319
GD,BH,2041
VC,BR,813
VC,GT,740
VC,OM,2789
NP,KE,1029
BT,SZ,699
AE,SZ,4283
KW,SZ,2466
MY,SZ,694
NZ,SZ,1561
ME,SZ,994
MR,SZ,10284
ET,SZ,9202
MG,SZ,5624
CV,SZ,5835
AG,SZ,5304
NE,SZ,18830
DE,SZ,755
LC,SZ,6897
CH,SZ,1554
EG,SZ,1198
MU,SZ,7253
GM,SZ,19030
HT,SZ,16836
NP,SZ,728
AU,SZ,1582
CA,SZ,2296
GB,SZ,3166
MV,SZ,2669
OM,SZ,3848
KI,SZ,2474
RS,SZ,1211
PG,SZ,5537
NG,SZ,16580
SZ,GD,6564
SZ,SR,3456
SZ,DK,759
SZ,GA,14609
SZ,JM,9800
SZ,BD,3007
SZ,SA,2687
SZ,BJ,17476
SZ,NO,1404
SZ,NL,1029
SZ,LY,2165
SZ,PT,1813
SZ,SN,20231
SZ,DZ,1737
SZ,IT,735
BS,CL,10978
AG,CL,2352
BR,CL,2671
